"filename", "language", "C#", "JSON", "comment", "blank", "total"
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Lightning\RandomRainCycleController.cs", "C#", 71, 0, 0, 1, 72
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Menu\FantasyMenuController.cs", "C#", 709, 0, 0, 1, 710
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Menu\GameSettings.cs", "C#", 378, 0, 0, 1, 379
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Menu\GameSettingsBootstrapper.cs", "C#", 41, 0, 0, 1, 42
"c:\Users\adam1\UnityProjects\idk\Assets\Script\NPCS\NPCText.cs", "C#", 2, 0, 0, 1, 3
"c:\Users\adam1\UnityProjects\idk\Assets\Script\NPCS\NpcTradeInventory.cs", "C#", 230, 0, 0, 1, 231
"c:\Users\adam1\UnityProjects\idk\Assets\Script\NPCS\StartCommunication.cs", "C#", 49, 0, 0, 1, 50
"c:\Users\adam1\UnityProjects\idk\Assets\Script\NPCS\VisualCommunication.cs", "C#", 40, 0, 0, 1, 41
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Optimalization\Optimalization.cs", "C#", 88, 0, 7, 18, 113
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\ActionScrip.cs", "C#", 520, 0, 0, 1, 521
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\AnimationScript.cs", "C#", 2, 0, 0, 1, 3
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\AxeAnimationScript.cs", "C#", 25, 0, 0, 1, 26
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\FPSController.cs", "C#", 354, 0, 0, 1, 355
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\Gun\GunItem.cs", "C#", 436, 0, 0, 1, 437
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\Item.cs", "C#", 50, 0, 0, 1, 51
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\ItemSwitchScript.cs", "C#", 262, 0, 0, 1, 263
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\LevelingManager.cs", "C#", 3, 0, 0, 1, 4
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\LookingController.cs", "C#", 47, 0, 0, 1, 48
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\MovementAnimationScript.cs", "C#", 180, 0, 0, 1, 181
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\PickaxeAnimationScript.cs", "C#", 2, 0, 0, 1, 3
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\PlayerRootMotionDriver.cs", "C#", 31, 0, 0, 1, 32
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\RadiusForAttackScript.cs", "C#", 180, 0, 0, 1, 181
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\RayScript.cs", "C#", 423, 0, 0, 1, 424
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\StaminaScript.cs", "C#", 31, 0, 0, 1, 32
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\StarterItems.cs", "C#", 16, 0, 0, 1, 17
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\Sword.cs", "C#", 24, 0, 0, 1, 25
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\SwordAnimationScript.cs", "C#", 18, 0, 0, 1, 19
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\SwordTrailEffect.cs", "C#", 162, 0, 0, 1, 163
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\Test\FPSControllerTest.cs", "C#", 119, 0, 0, 1, 120
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\Test\FloorScript.cs", "C#", 8, 0, 0, 1, 9
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\Test\RayCastScriptTest.cs", "C#", 805, 0, 0, 1, 806
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\Test\SnapPoint.cs", "C#", 11, 0, 0, 1, 12
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\Test\StairScript.cs", "C#", 8, 0, 0, 1, 9
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\Test\TestHitting.cs", "C#", 515, 0, 0, 1, 516
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\Test\TreeTest.cs", "C#", 4, 0, 0, 1, 5
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\Test\WallSnapPoints.cs", "C#", 7, 0, 0, 1, 8
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Player\Test\XPTest.cs", "C#", 2, 0, 0, 1, 3
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Projectile\ProjectileScript.cs", "C#", 3, 0, 0, 1, 4
"c:\Users\adam1\UnityProjects\idk\Assets\Script\ResHandler.cs", "C#", 324, 0, 0, 1, 325
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Save\BuildPieceKind.cs", "C#", 1, 0, 0, 1, 2
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Save\BuildPreviewMarker.cs", "C#", 1, 0, 0, 1, 2
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Save\GameSaveManager.cs", "C#", 162, 0, 0, 1, 163
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Save\RuntimeBuildPiece.cs", "C#", 12, 0, 0, 1, 13
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Spawning\SpawnNpcsAtNight.cs", "C#", 177, 0, 0, 1, 178
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Stone\GetRandomOreType.cs", "C#", 50, 0, 0, 1, 51
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Stone\MineStone.cs", "C#", 364, 0, 0, 1, 365
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Stone\Ore.cs", "C#", 5, 0, 0, 1, 6
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Stone\StoneColliderScript.cs", "C#", 7, 0, 0, 1, 8
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Terrain\TerrainTreePrefabStreamer.cs", "C#", 165, 0, 0, 1, 166
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Terrain\TerrainTreeProxySpawner.cs", "C#", 161, 0, 0, 1, 162
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Tree\ColliderScript.cs", "C#", 5, 0, 0, 1, 6
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Tree\CutTree.cs", "C#", 118, 0, 0, 1, 119
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Tree\DetailPickupMarker.cs", "C#", 13, 0, 0, 1, 14
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Tree\Rework\TreeHandler.cs", "C#", 241, 0, 0, 1, 242
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Tree\TerrainDetailPickupSpawner.cs", "C#", 109, 0, 0, 1, 110
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Tree\TerrainTreeToPrefabConverter.cs", "C#", 415, 0, 0, 1, 416
"c:\Users\adam1\UnityProjects\idk\Assets\Script\UI\InfoHandler.cs", "C#", 34, 0, 0, 1, 35
"c:\Users\adam1\UnityProjects\idk\Assets\Script\UnitySceneSearch.cs", "C#", 33, 0, 0, 1, 34
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Upgrade\UpgradeManager.cs", "C#", 32, 0, 0, 1, 33
"c:\Users\adam1\UnityProjects\idk\Assets\Script\Upgrade\UpgradeSlot.cs", "C#", 8, 0, 0, 1, 9
"c:\Users\adam1\UnityProjects\idk\Assets\Script\XP\PlayerXPState.cs", "C#", 20, 0, 0, 1, 21
"c:\Users\adam1\UnityProjects\idk\Assets\Script\XP\XPHandler.cs", "C#", 49, 0, 0, 1, 50
"c:\Users\adam1\UnityProjects\idk\Assets\Script\XP\XPLevelTableLoader.cs", "C#", 44, 0, 0, 1, 45
"c:\Users\adam1\UnityProjects\idk\Assets\Script\XP\XPLevels.json", "JSON", 0, 14, 0, 1, 15
"Total", "-", 10299, 14, 7, 109, 10429
